ticker,cik,filing_date,10k_link,long_term_outlook
CMS,811156,2017-02-07,https://www.sec.gov/Archives/edgar/data/811156/000110465917006823/0001104659-17-006823.txt,1
HBAN,49196,2017-02-22,https://www.sec.gov/Archives/edgar/data/49196/000004919617000009/0000049196-17-000009.txt,1
JOY,801898,2011-12-22,https://www.sec.gov/Archives/edgar/data/801898/000114036111058698/0001140361-11-058698.txt,0
DTE,936340,2016-02-10,https://www.sec.gov/Archives/edgar/data/936340/000093634016000243/0000936340-16-000243.txt,1
HSP,1274057,2012-02-14,https://www.sec.gov/Archives/edgar/data/1274057/000104746912000943/0001047469-12-000943.txt,1
TMK,320335,2005-03-15,https://www.sec.gov/Archives/edgar/data/320335/000119312505051197/0001193125-05-051197.txt,0
PCG,1004980,2014-02-11,https://www.sec.gov/Archives/edgar/data/1004980/000100498014000023/0001004980-14-000023.txt,1
CVX,93410,2017-02-23,https://www.sec.gov/Archives/edgar/data/93410/000009341017000013/0000093410-17-000013.txt,1
JNPR,1043604,2007-03-09,https://www.sec.gov/Archives/edgar/data/1043604/000089161807000146/0000891618-07-000146.txt,1
GME,1326380,2011-03-30,https://www.sec.gov/Archives/edgar/data/1326380/000095012311030842/0000950123-11-030842.txt,1
R,85961,2015-02-13,https://www.sec.gov/Archives/edgar/data/85961/000008596115000012/0000085961-15-000012.txt,0
AN,350698,2014-02-13,https://www.sec.gov/Archives/edgar/data/350698/000035069814000018/0000350698-14-000018.txt,1
L,60086,2015-02-24,https://www.sec.gov/Archives/edgar/data/60086/000119312515058679/0001193125-15-058679.txt,0
EXC,1109357,2012-02-09,https://www.sec.gov/Archives/edgar/data/1109357/000119312512049043/0001193125-12-049043.txt,0
CL,21665,2011-02-24,https://www.sec.gov/Archives/edgar/data/21665/000114036111011883/0001140361-11-011883.txt,1
JPM,19617,2016-02-23,https://www.sec.gov/Archives/edgar/data/19617/000001961716000902/0000019617-16-000902.txt,1
TWX,1105705,2007-02-23,https://www.sec.gov/Archives/edgar/data/1105705/000095014407001550/0000950144-07-001550.txt,0
SBUX,829224,2011-11-18,https://www.sec.gov/Archives/edgar/data/829224/000119312511317175/0001193125-11-317175.txt,1
UTX,101829,2000-02-14,https://www.sec.gov/Archives/edgar/data/101829/0000101829-00-000002.txt,1
PBI,78814,1996-04-01,https://www.sec.gov/Archives/edgar/data/78814/0000078814-96-000002.txt,1
SBUX,829224,2004-12-10,https://www.sec.gov/Archives/edgar/data/829224/000095012404006165/0000950124-04-006165.txt,1
SBUX,829224,1999-12-23,https://www.sec.gov/Archives/edgar/data/829224/0000891020-99-002151.txt,0
CNP,1130310,2005-03-16,https://www.sec.gov/Archives/edgar/data/1130310/000095012905002466/0000950129-05-002466.txt,1
AN,350698,2008-02-28,https://www.sec.gov/Archives/edgar/data/350698/000095014408001449/0000950144-08-001449.txt,0
MSFT,789019,2008-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312508162768/0001193125-08-162768.txt,0
JWN,72333,1999-03-23,https://www.sec.gov/Archives/edgar/data/72333/0000072333-99-000004.txt,0
APC,773910,2017-02-17,https://www.sec.gov/Archives/edgar/data/773910/000077391017000020/0000773910-17-000020.txt,0
UNP,100885,1998-03-18,https://www.sec.gov/Archives/edgar/data/100885/0000950134-98-002114.txt,0
YUM,1041061,2000-03-06,https://www.sec.gov/Archives/edgar/data/1041061/0001041061-00-000007.txt,0
PRU,1137774,2013-02-22,https://www.sec.gov/Archives/edgar/data/1137774/000119312513071582/0001193125-13-071582.txt,1
SYK,310764,2014-02-13,https://www.sec.gov/Archives/edgar/data/310764/000031076414000021/0000310764-14-000021.txt,1
CAM,941548,2009-02-25,https://www.sec.gov/Archives/edgar/data/941548/000094154809000013/0000941548-09-000013.txt,1
PG,80424,2004-09-09,https://www.sec.gov/Archives/edgar/data/80424/000095015204006777/0000950152-04-006777.txt,1
PFG,1126328,2011-02-16,https://www.sec.gov/Archives/edgar/data/1126328/000104746911000974/0001047469-11-000974.txt,0
MRK,310158,2002-03-29,https://www.sec.gov/Archives/edgar/data/310158/000031015802000002/0000310158-02-000002.txt,0
RRC,315852,2012-02-22,https://www.sec.gov/Archives/edgar/data/315852/000119312512071388/0001193125-12-071388.txt,1
LB,701985,1994-04-25,https://www.sec.gov/Archives/edgar/data/701985/0000950109-94-000723.txt,1
CMS,811156,2014-02-06,https://www.sec.gov/Archives/edgar/data/811156/000110465914006974/0001104659-14-006974.txt,1
VTR,740260,2007-02-22,https://www.sec.gov/Archives/edgar/data/740260/000119312507036220/0001193125-07-036220.txt,1
SHW,89800,2001-03-13,https://www.sec.gov/Archives/edgar/data/89800/000095015201500336/0000950152-01-500336.txt,1
MAT,63276,2003-03-24,https://www.sec.gov/Archives/edgar/data/63276/000089843003002040/0000898430-03-002040.txt,1
EW,1099800,2014-02-28,https://www.sec.gov/Archives/edgar/data/1099800/000104746914001583/0001047469-14-001583.txt,1
MMM,66740,2000-02-18,https://www.sec.gov/Archives/edgar/data/66740/0000066740-00-000005.txt,1
VFC,103379,2004-03-10,https://www.sec.gov/Archives/edgar/data/103379/000089322004000378/0000893220-04-000378.txt,1
AIZ,1267238,2015-02-19,https://www.sec.gov/Archives/edgar/data/1267238/000119312515054288/0001193125-15-054288.txt,1
MMC,62709,2004-03-15,https://www.sec.gov/Archives/edgar/data/62709/000093041304001138/0000930413-04-001138.txt,0
SYMC,849399,2007-05-24,https://www.sec.gov/Archives/edgar/data/849399/000095013407012232/0000950134-07-012232.txt,0
BA,12927,2010-02-08,https://www.sec.gov/Archives/edgar/data/12927/000119312510024406/0001193125-10-024406.txt,1
MO,764180,1994-03-16,https://www.sec.gov/Archives/edgar/data/764180/0000950130-94-000396.txt,1
M,794367,1998-04-16,https://www.sec.gov/Archives/edgar/data/794367/0000950152-98-003305.txt,1
WFC,72971,2016-02-24,https://www.sec.gov/Archives/edgar/data/72971/000007297116001045/0000072971-16-001045.txt,1
MAC,912242,2009-02-27,https://www.sec.gov/Archives/edgar/data/912242/000104746909001981/0001047469-09-001981.txt,1
FRT,34903,2010-02-17,https://www.sec.gov/Archives/edgar/data/34903/000119312510033308/0001193125-10-033308.txt,1
AVY,8818,2011-02-28,https://www.sec.gov/Archives/edgar/data/8818/000095012311018967/0000950123-11-018967.txt,0
WU,1365135,2007-02-27,https://www.sec.gov/Archives/edgar/data/1365135/000119312507040314/0001193125-07-040314.txt,1
PNR,77360,2004-03-05,https://www.sec.gov/Archives/edgar/data/77360/000119312504035574/0001193125-04-035574.txt,0
EXPD,746515,2009-02-27,https://www.sec.gov/Archives/edgar/data/746515/000119312509040947/0001193125-09-040947.txt,1
FRT,34903,2005-03-07,https://www.sec.gov/Archives/edgar/data/34903/000119312505043736/0001193125-05-043736.txt,1
TWX,1105705,2016-02-25,https://www.sec.gov/Archives/edgar/data/1105705/000119312516477965/0001193125-16-477965.txt,1
INTC,50863,2009-02-23,https://www.sec.gov/Archives/edgar/data/50863/000089161809000047/0000891618-09-000047.txt,1
PBCT,1378946,2008-02-29,https://www.sec.gov/Archives/edgar/data/1378946/000119312508043707/0001193125-08-043707.txt,1
FISV,798354,2014-02-20,https://www.sec.gov/Archives/edgar/data/798354/000119312514060861/0001193125-14-060861.txt,1
M,794367,2011-03-30,https://www.sec.gov/Archives/edgar/data/794367/000119312511082813/0001193125-11-082813.txt,1
SRE,1032208,2013-02-26,https://www.sec.gov/Archives/edgar/data/1032208/000008652113000014/0000086521-13-000014.txt,1
MSFT,789019,2010-07-30,https://www.sec.gov/Archives/edgar/data/789019/000119312510171791/0001193125-10-171791.txt,0
MHK,851968,2015-02-27,https://www.sec.gov/Archives/edgar/data/851968/000085196815000022/0000851968-15-000022.txt,1
LB,701985,2010-03-26,https://www.sec.gov/Archives/edgar/data/701985/000119312510068571/0001193125-10-068571.txt,1
MRK,310158,2000-03-02,https://www.sec.gov/Archives/edgar/data/310158/0000310158-00-000001.txt,1
SHW,89800,2015-02-25,https://www.sec.gov/Archives/edgar/data/89800/000008980015000004/0000089800-15-000004.txt,0
MTB,36270,1998-03-16,https://www.sec.gov/Archives/edgar/data/36270/0001047469-98-010018.txt,1
DE,315189,2011-12-19,https://www.sec.gov/Archives/edgar/data/315189/000110465911070023/0001104659-11-070023.txt,0
ADSK,769397,1998-04-28,https://www.sec.gov/Archives/edgar/data/769397/0000929624-98-000825.txt,1
SHW,89800,2014-02-27,https://www.sec.gov/Archives/edgar/data/89800/000008980014000045/0000089800-14-000045.txt,1
GM,1467858,2012-02-27,https://www.sec.gov/Archives/edgar/data/1467858/000146785812000014/0001467858-12-000014.txt,1
JWN,72333,2005-04-08,https://www.sec.gov/Archives/edgar/data/72333/000089102005000104/0000891020-05-000104.txt,1
MAC,912242,1997-03-25,https://www.sec.gov/Archives/edgar/data/912242/0000912242-97-000007.txt,1
KO,21344,2014-02-27,https://www.sec.gov/Archives/edgar/data/21344/000002134414000008/0000021344-14-000008.txt,1
ARG,804212,2001-06-13,https://www.sec.gov/Archives/edgar/data/804212/000080421201500017/0000804212-01-500017.txt,1
LMT,936468,2001-03-09,https://www.sec.gov/Archives/edgar/data/936468/000092838501000795/0000928385-01-000795.txt,1
SNDK,1000180,2015-02-10,https://www.sec.gov/Archives/edgar/data/1000180/000100018015000013/0001000180-15-000013.txt,0
CVX,93410,2016-02-25,https://www.sec.gov/Archives/edgar/data/93410/000009341016000049/0000093410-16-000049.txt,1
LMT,936468,2016-02-24,https://www.sec.gov/Archives/edgar/data/936468/000119312516476010/0001193125-16-476010.txt,1
PG,80424,1995-09-13,https://www.sec.gov/Archives/edgar/data/80424/0000080424-95-000027.txt,1
PRU,1137774,2007-02-28,https://www.sec.gov/Archives/edgar/data/1137774/000119312507042867/0001193125-07-042867.txt,1
SYY,96021,1998-09-24,https://www.sec.gov/Archives/edgar/data/96021/0000950129-98-004031.txt,1
EXC,1109357,2016-02-10,https://www.sec.gov/Archives/edgar/data/1109357/000119312516457652/0001193125-16-457652.txt,1
ADSK,769397,1995-05-01,https://www.sec.gov/Archives/edgar/data/769397/0000898430-95-000671.txt,0
DIS,1001039,2014-11-19,https://www.sec.gov/Archives/edgar/data/1001039/000100103914000228/0001001039-14-000228.txt,1
ECL,31462,2013-02-26,https://www.sec.gov/Archives/edgar/data/31462/000110465913014387/0001104659-13-014387.txt,1
AXP,4962,2010-02-26,https://www.sec.gov/Archives/edgar/data/4962/000119312510041232/0001193125-10-041232.txt,1
NSC,702165,2013-02-15,https://www.sec.gov/Archives/edgar/data/702165/000070216513000042/0000702165-13-000042.txt,1
FOSL,883569,2015-02-20,https://www.sec.gov/Archives/edgar/data/883569/000104746915000992/0001047469-15-000992.txt,0
CHK,895126,2006-03-14,https://www.sec.gov/Archives/edgar/data/895126/000119312506053543/0001193125-06-053543.txt,0
HRB,12659,2012-06-26,https://www.sec.gov/Archives/edgar/data/12659/000119312512283991/0001193125-12-283991.txt,1
WU,1365135,2016-02-19,https://www.sec.gov/Archives/edgar/data/1365135/000136513516000062/0001365135-16-000062.txt,1
R,85961,2017-02-14,https://www.sec.gov/Archives/edgar/data/85961/000008596117000013/0000085961-17-000013.txt,1
AEP,4904,2009-02-27,https://www.sec.gov/Archives/edgar/data/4904/000000490409000040/0000004904-09-000040.txt,1
EXPD,746515,2001-04-02,https://www.sec.gov/Archives/edgar/data/746515/000091205701506328/0000912057-01-506328.txt,1
WM,823768,2007-02-15,https://www.sec.gov/Archives/edgar/data/823768/000095013407003484/0000950134-07-003484.txt,0
EBAY,1065088,2005-02-28,https://www.sec.gov/Archives/edgar/data/1065088/000095013405003827/0000950134-05-003827.txt,0
JPM,19617,2009-03-02,https://www.sec.gov/Archives/edgar/data/19617/000095012309003840/0000950123-09-003840.txt,1
SIAL,90185,2008-02-26,https://www.sec.gov/Archives/edgar/data/90185/000119312508038430/0001193125-08-038430.txt,0
LUV,92380,1999-03-26,https://www.sec.gov/Archives/edgar/data/92380/0000950134-99-002046.txt,1
SBUX,829224,2012-11-16,https://www.sec.gov/Archives/edgar/data/829224/000082922412000007/0000829224-12-000007.txt,1
MON,1110783,2006-11-02,https://www.sec.gov/Archives/edgar/data/1110783/000095013706011768/0000950137-06-011768.txt,1
WFC,72971,2011-02-25,https://www.sec.gov/Archives/edgar/data/72971/000095012311018541/0000950123-11-018541.txt,0
PBCT,1378946,2010-03-01,https://www.sec.gov/Archives/edgar/data/1378946/000119312510044584/0001193125-10-044584.txt,0
MMM,66740,1999-02-12,https://www.sec.gov/Archives/edgar/data/66740/0000066740-99-000002.txt,1
ED,1047862,2003-02-27,https://www.sec.gov/Archives/edgar/data/1047862/000104746903007134/0001047469-03-007134.txt,1
AZO,866787,2004-10-27,https://www.sec.gov/Archives/edgar/data/866787/000095014404010103/0000950144-04-010103.txt,1
EW,1099800,2005-03-07,https://www.sec.gov/Archives/edgar/data/1099800/000104746905005556/0001047469-05-005556.txt,1
DNR,945764,1998-03-19,https://www.sec.gov/Archives/edgar/data/945764/0000945764-98-000013.txt,0
NWL,814453,2004-03-15,https://www.sec.gov/Archives/edgar/data/814453/000095013704001865/0000950137-04-001865.txt,1
TMK,320335,2015-02-27,https://www.sec.gov/Archives/edgar/data/320335/000119312515069449/0001193125-15-069449.txt,1
CNP,1130310,2012-02-29,https://www.sec.gov/Archives/edgar/data/1130310/000113031012000011/0001130310-12-000011.txt,0
MYL,69499,1999-06-28,https://www.sec.gov/Archives/edgar/data/69499/0000069499-99-000032.txt,0
EMR,32604,1998-12-23,https://www.sec.gov/Archives/edgar/data/32604/0000032604-98-000016.txt,1
EXPD,746515,2013-02-27,https://www.sec.gov/Archives/edgar/data/746515/000074651513000004/0000746515-13-000004.txt,1
TWX,1105705,2010-02-19,https://www.sec.gov/Archives/edgar/data/1105705/000095012310014479/0000950123-10-014479.txt,1
RSG,1060391,2004-03-12,https://www.sec.gov/Archives/edgar/data/1060391/000095014404002337/0000950144-04-002337.txt,1
ED,1047862,1998-03-27,https://www.sec.gov/Archives/edgar/data/1047862/0000023632-98-000024.txt,1
LO,1424847,2009-03-02,https://www.sec.gov/Archives/edgar/data/1424847/000095014409001760/0000950144-09-001760.txt,1
MCD,63908,2000-03-28,https://www.sec.gov/Archives/edgar/data/63908/0000950131-00-002087.txt,0
UTX,101829,2004-02-05,https://www.sec.gov/Archives/edgar/data/101829/000119312504015495/0001193125-04-015495.txt,1
GD,40533,2006-03-03,https://www.sec.gov/Archives/edgar/data/40533/000119312506044567/0001193125-06-044567.txt,1
ETR,65984,2016-02-26,https://www.sec.gov/Archives/edgar/data/65984/000006598416000436/0000065984-16-000436.txt,1
AXP,4962,2000-03-29,https://www.sec.gov/Archives/edgar/data/4962/0000004962-00-000024.txt,0
CERN,804753,2005-03-17,https://www.sec.gov/Archives/edgar/data/804753/000095013705003217/0000950137-05-003217.txt,1
ROP,882835,2014-02-21,https://www.sec.gov/Archives/edgar/data/882835/000088283514000011/0000882835-14-000011.txt,1
JWN,72333,1997-03-31,https://www.sec.gov/Archives/edgar/data/72333/0000072333-97-000007.txt,1
NE,1458891,2017-02-24,https://www.sec.gov/Archives/edgar/data/1458891/000162828017001689/0001628280-17-001689.txt,0
WHR,106640,2015-02-26,https://www.sec.gov/Archives/edgar/data/106640/000010664015000014/0000106640-15-000014.txt,0
CNP,1130310,2011-03-01,https://www.sec.gov/Archives/edgar/data/1130310/000113031011000006/0001130310-11-000006.txt,1
MTB,36270,2005-02-25,https://www.sec.gov/Archives/edgar/data/36270/000095015205001517/0000950152-05-001517.txt,1
XOM,34088,2000-03-23,https://www.sec.gov/Archives/edgar/data/34088/0000930661-00-000656.txt,1
WAT,1000697,2010-02-26,https://www.sec.gov/Archives/edgar/data/1000697/000095012310017583/0000950123-10-017583.txt,1
FTR,20520,2011-02-25,https://www.sec.gov/Archives/edgar/data/20520/000002052011000010/0000020520-11-000010.txt,0
CI,701221,2008-02-29,https://www.sec.gov/Archives/edgar/data/701221/000095015908000407/0000950159-08-000407.txt,0
AIZ,1267238,2009-02-27,https://www.sec.gov/Archives/edgar/data/1267238/000119312509040498/0001193125-09-040498.txt,1
TWX,1105705,2009-02-20,https://www.sec.gov/Archives/edgar/data/1105705/000095014409001481/0000950144-09-001481.txt,1
BMY,14272,2011-02-18,https://www.sec.gov/Archives/edgar/data/14272/000119312511040120/0001193125-11-040120.txt,1
DNR,945764,2003-03-24,https://www.sec.gov/Archives/edgar/data/945764/000089907803000176/0000899078-03-000176.txt,1
ROP,882835,2012-02-24,https://www.sec.gov/Archives/edgar/data/882835/000088283512000013/0000882835-12-000013.txt,1
DOW,29915,2012-02-15,https://www.sec.gov/Archives/edgar/data/29915/000002991512000008/0000029915-12-000008.txt,1
UTX,101829,2003-02-10,https://www.sec.gov/Archives/edgar/data/101829/000010182903000069/0000101829-03-000069.txt,1
EBAY,1065088,2010-02-17,https://www.sec.gov/Archives/edgar/data/1065088/000119312510033324/0001193125-10-033324.txt,1
GRMN,1121788,2011-02-23,https://www.sec.gov/Archives/edgar/data/1121788/000114420411010358/0001144204-11-010358.txt,1
UPS,1090727,2008-02-29,https://www.sec.gov/Archives/edgar/data/1090727/000119312508043891/0001193125-08-043891.txt,0
JNPR,1043604,2006-03-07,https://www.sec.gov/Archives/edgar/data/1043604/000095013406004424/0000950134-06-004424.txt,0
CMS,811156,2007-02-23,https://www.sec.gov/Archives/edgar/data/811156/000095012407001061/0000950124-07-001061.txt,1
CI,701221,2005-03-04,https://www.sec.gov/Archives/edgar/data/701221/000095015905000256/0000950159-05-000256.txt,1
ROP,882835,1999-01-20,https://www.sec.gov/Archives/edgar/data/882835/0000931763-99-000134.txt,1
MHK,851968,2014-02-28,https://www.sec.gov/Archives/edgar/data/851968/000085196814000021/0000851968-14-000021.txt,1
JPM,19617,2011-02-28,https://www.sec.gov/Archives/edgar/data/19617/000095012311019773/0000950123-11-019773.txt,0
CHK,895126,2014-02-27,https://www.sec.gov/Archives/edgar/data/895126/000089512614000104/0000895126-14-000104.txt,0
INTC,50863,2008-02-20,https://www.sec.gov/Archives/edgar/data/50863/000089161808000106/0000891618-08-000106.txt,0
SNDK,1000180,2004-03-12,https://www.sec.gov/Archives/edgar/data/1000180/000095013404003386/0000950134-04-003386.txt,0
MRK,310158,2016-02-26,https://www.sec.gov/Archives/edgar/data/310158/000031015816000063/0000310158-16-000063.txt,1
CBG,1138118,2005-03-15,https://www.sec.gov/Archives/edgar/data/1138118/000119312505051169/0001193125-05-051169.txt,1
DE,315189,1994-01-28,https://www.sec.gov/Archives/edgar/data/315189/0000912057-94-000164.txt,0
CBG,1138118,2017-03-01,https://www.sec.gov/Archives/edgar/data/1138118/000119312517064772/0001193125-17-064772.txt,1
GD,40533,2016-02-08,https://www.sec.gov/Archives/edgar/data/40533/000004053316000056/0000040533-16-000056.txt,1
SIAL,90185,2003-03-26,https://www.sec.gov/Archives/edgar/data/90185/000095013103001664/0000950131-03-001664.txt,1
VMC,1396009,2010-02-26,https://www.sec.gov/Archives/edgar/data/1396009/000095012310018400/0000950123-10-018400.txt,0
AXP,4962,2008-02-28,https://www.sec.gov/Archives/edgar/data/4962/000119312508042043/0001193125-08-042043.txt,0
